cluster_code,role_name,technology_code,technology_name,support_count_in_cluster,esco_skill_hit_count,esco_occupation_hit,overlap_matched,external_agreement_score,status_flag
JC-21db5b18e50bc3bc,,T5.01.01,ROS,1,4,0,0,0.5,needs_human_review
JC-d7c69b5f7f5a0ba7,,T1.05.02,强化学习,1,6,0,0,0.5,needs_human_review
JC-d7c69b5f7f5a0ba7,,T4.01.04,数据集,1,3,0,0,0.5,needs_human_review
JC-d7c69b5f7f5a0ba7,,T4.01.05,数据采集设备与工具链,1,3,0,0,0.5,needs_human_review
JC-1cf6c1f4bd2fc95a,,T3.04.02,灵巧手(多指),1,5,0,0,0.5,needs_human_review
JC-1cf6c1f4bd2fc95a,,T3.04.03,末端执行器,1,3,0,0,0.5,needs_human_review
JC-1cf6c1f4bd2fc95a,,T3.08.04,算力硬件,1,2,0,0,0.5,needs_human_review
JC-978c67a677316e65,产品经理 · T3,T7.01.08,智能制造与工业自动化,1,6,0,0,0.5,needs_human_review
JC-b53f08c73d985fc4,科教行业大客户经理——机器人行业 · T7,T1.01.11,VLA端到端大模型,1,6,0,0,0.5,needs_human_review
JC-c829f3cd6afaadb1,,T1.01.11,VLA端到端大模型,1,6,0,0,0.5,needs_human_review
JC-c829f3cd6afaadb1,,T1.03.03,力控与柔顺控制,1,6,0,0,0.5,needs_human_review
JC-c829f3cd6afaadb1,,T1.03.12,运动控制(通用),1,5,0,0,0.5,needs_human_review
JC-c829f3cd6afaadb1,,T1.05.03,模仿学习,1,3,0,0,0.5,needs_human_review
JC-c829f3cd6afaadb1,,T2.01.01,激光雷达,1,2,0,0,0.5,needs_human_review
JC-c829f3cd6afaadb1,,T2.02.01,六维力传感器,1,4,0,0,0.5,needs_human_review
JC-c829f3cd6afaadb1,,T3.01.08,人形机器人(通用),1,6,0,0,0.5,needs_human_review
JC-c829f3cd6afaadb1,,T3.03.07,服务机器人,1,5,0,0,0.5,needs_human_review
JC-c829f3cd6afaadb1,,T4.01.01,遥操作数据采集,1,3,0,0,0.5,needs_human_review
JC-c829f3cd6afaadb1,,T4.03.05,仿真平台与工具链,1,2,0,0,0.5,needs_human_review
JC-c829f3cd6afaadb1,,T4.04.12,Sim-to-Real虚实迁移,1,5,0,0,0.5,needs_human_review
JC-a34994295e34bd5a,,T1.04.01,SLAM,1,6,0,0,0.5,needs_human_review
JC-a34994295e34bd5a,,T3.05.04,电机与驱动,1,5,0,0,0.5,needs_human_review
JC-a34994295e34bd5a,,T7.01.08,智能制造与工业自动化,1,6,0,0,0.5,needs_human_review
JC-2992d1a8da4a42b4,,T1.03.12,运动控制(通用),1,5,0,0,0.5,needs_human_review
JC-2992d1a8da4a42b4,,T1.04.06,路径规划与轨迹,1,3,0,0,0.5,needs_human_review
JC-2992d1a8da4a42b4,,T3.03.08,移动机器人(AMR/AGV),1,6,0,0,0.5,needs_human_review
JC-2992d1a8da4a42b4,,T5.01.01,ROS,1,4,0,0,0.5,needs_human_review
JC-2992d1a8da4a42b4,,T7.02.04,物流配送机器人,1,3,0,0,0.5,needs_human_review
JC-c1e2466040c553a6,减速器专家 · T3,T3.01.08,人形机器人(通用),1,6,0,0,0.5,needs_human_review
JC-c1e2466040c553a6,减速器专家 · T3,T3.05.04,电机与驱动,1,5,0,0,0.5,needs_human_review
JC-f240dddd3abf8b7b,,T2.02.01,六维力传感器,1,4,0,0,0.5,needs_human_review
JC-f240dddd3abf8b7b,,T3.04.03,末端执行器,1,3,0,0,0.5,needs_human_review
JC-f240dddd3abf8b7b,,T3.05.03,执行器,1,5,0,0,0.5,needs_human_review
JC-f240dddd3abf8b7b,,T3.06.01,谐波减速器,1,2,0,0,0.5,needs_human_review
JC-f240dddd3abf8b7b,,T3.06.04,精密传动,1,2,0,0,0.5,needs_human_review
JC-cf500b93c8f57cf0,,T2.01.03,视觉传感器,1,2,0,0,0.5,needs_human_review
JC-cf500b93c8f57cf0,,T3.02.01,四足机器人,1,5,0,0,0.5,needs_human_review
JC-cf500b93c8f57cf0,,T7.08.01,无人机,1,6,0,0,0.5,needs_human_review
JC-582e3249fc914965,ai算法工程师(大模型) · T1,T1.03.12,运动控制(通用),1,5,0,0,0.5,needs_human_review
JC-aad761a07edbaa42,,T1.02.10,世界模型架构,1,3,0,0,0.5,needs_human_review
JC-aad761a07edbaa42,,T1.05.05,机器人学习,1,3,0,0,0.5,needs_human_review
JC-aad761a07edbaa42,,T3.03.08,移动机器人(AMR/AGV),1,6,0,0,0.5,needs_human_review
JC-0be4c24e8828658b,,T7.01.04,汽车制造,1,4,0,0,0.5,needs_human_review
JC-30e0377c91396ba6,gr高级经理 · T7,T5.01.01,ROS,1,4,0,0,0.5,needs_human_review
JC-b836650b1962be61,,T3.03.08,移动机器人(AMR/AGV),1,6,0,0,0.5,needs_human_review
JC-b836650b1962be61,,T7.02.05,智慧物流,1,3,0,0,0.5,needs_human_review
JC-978c67a677316e65,产品经理 · T3,T4.01.04,数据集,1,3,0,0,0.5,needs_human_review
JC-82b25b0bee0a3be6,,T1.03.12,运动控制(通用),1,5,0,0,0.5,needs_human_review
JC-208f1d8bc5873639,,T3.02.03,仿生机器人,1,5,0,0,0.5,needs_human_review
JC-208f1d8bc5873639,,T6.01.06,人机交互(通用),1,5,0,0,0.5,needs_human_review
JC-75735435baa67c35,,T1.04.08,具身智能导航,1,6,0,0,0.5,needs_human_review
JC-75735435baa67c35,,T1.06.03,多模态感知融合,1,6,0,0,0.5,needs_human_review
JC-75735435baa67c35,,T1.09.05,灵巧操作,1,5,0,0,0.5,needs_human_review
JC-75735435baa67c35,,T7.01.08,智能制造与工业自动化,1,6,0,0,0.5,needs_human_review
JC-dbfcc46b539b2b1c,,T3.01.08,人形机器人(通用),1,6,0,0,0.5,needs_human_review
JC-dbfcc46b539b2b1c,,T3.03.08,移动机器人(AMR/AGV),1,6,0,0,0.5,needs_human_review
JC-dbfcc46b539b2b1c,,T3.04.02,灵巧手(多指),1,5,0,0,0.5,needs_human_review
JC-dbfcc46b539b2b1c,,T3.05.03,执行器,1,5,0,0,0.5,needs_human_review
JC-dbfcc46b539b2b1c,,T3.05.04,电机与驱动,1,5,0,0,0.5,needs_human_review
JC-3ac6054bfafce773,,T1.01.11,VLA端到端大模型,1,6,0,0,0.5,needs_human_review
JC-3ac6054bfafce773,,T1.09.05,灵巧操作,1,5,0,0,0.5,needs_human_review
JC-3ac6054bfafce773,,T3.01.08,人形机器人(通用),1,6,0,0,0.5,needs_human_review
JC-3ac6054bfafce773,,T3.04.02,灵巧手(多指),1,5,0,0,0.5,needs_human_review
JC-3ac6054bfafce773,,T7.01.08,智能制造与工业自动化,1,6,0,0,0.5,needs_human_review
JC-80a98fdeee516665,,T1.01.11,VLA端到端大模型,1,6,0,0,0.5,needs_human_review
JC-80a98fdeee516665,,T1.04.06,路径规划与轨迹,1,3,0,0,0.5,needs_human_review
JC-80a98fdeee516665,,T1.06.02,3D视觉感知,1,7,0,0,0.5,needs_human_review
JC-80a98fdeee516665,,T5.01.01,ROS,1,4,0,0,0.5,needs_human_review
JC-80a98fdeee516665,,T5.01.02,机器人操作系统,1,4,0,0,0.5,needs_human_review
JC-88c76f2fd3e3d0ba,,T1.04.01,SLAM,1,6,0,0,0.5,needs_human_review
JC-88c76f2fd3e3d0ba,,T1.04.06,路径规划与轨迹,1,3,0,0,0.5,needs_human_review
JC-88c76f2fd3e3d0ba,,T2.01.01,激光雷达,1,2,0,0,0.5,needs_human_review
JC-88c76f2fd3e3d0ba,,T2.01.02,深度相机,1,2,0,0,0.5,needs_human_review
JC-88c76f2fd3e3d0ba,,T3.01.08,人形机器人(通用),1,6,0,0,0.5,needs_human_review
JC-88c76f2fd3e3d0ba,,T3.03.08,移动机器人(AMR/AGV),1,6,0,0,0.5,needs_human_review
JC-88c76f2fd3e3d0ba,,T5.01.01,ROS,1,4,0,0,0.5,needs_human_review
JC-33922ff92b60cb49,,T4.03.05,仿真平台与工具链,1,2,0,0,0.5,needs_human_review
JC-33922ff92b60cb49,,T4.04.04,系统辨识,1,5,0,0,0.5,needs_human_review
JC-f72cc8ad5ad7e8b0,,T3.01.08,人形机器人(通用),1,6,0,0,0.5,needs_human_review
JC-d2ae7e61052036fb,,T1.03.03,力控与柔顺控制,1,6,0,0,0.5,needs_human_review
JC-d2ae7e61052036fb,,T1.09.05,灵巧操作,1,5,0,0,0.5,needs_human_review
JC-d2ae7e61052036fb,,T3.01.08,人形机器人(通用),1,6,0,0,0.5,needs_human_review
JC-d2ae7e61052036fb,,T5.01.01,ROS,1,4,0,0,0.5,needs_human_review
JC-6f4db05f5d007a91,,T1.01.11,VLA端到端大模型,1,6,0,0,0.5,needs_human_review
JC-6f4db05f5d007a91,,T1.03.12,运动控制(通用),1,5,0,0,0.5,needs_human_review
JC-6f4db05f5d007a91,,T3.01.08,人形机器人(通用),1,6,0,0,0.5,needs_human_review
JC-6f4db05f5d007a91,,T3.03.07,服务机器人,1,5,0,0,0.5,needs_human_review
JC-6f4db05f5d007a91,,T3.05.03,执行器,1,5,0,0,0.5,needs_human_review
JC-6f4db05f5d007a91,,T6.01.01,多模态交互,1,3,0,0,0.5,needs_human_review
JC-6f4db05f5d007a91,,T7.08.01,无人机,1,6,0,0,0.5,needs_human_review
JC-b06993b19ef580e3,,T3.01.08,人形机器人(通用),1,6,0,0,0.5,needs_human_review
JC-b06993b19ef580e3,,T3.03.09,工业机械臂,1,5,0,0,0.5,needs_human_review
JC-b06993b19ef580e3,,T5.01.01,ROS,1,4,0,0,0.5,needs_human_review
JC-b06993b19ef580e3,,T5.04.02,云边端协同,1,1,0,0,0.5,needs_human_review
JC-b06993b19ef580e3,,T6.01.06,人机交互(通用),1,5,0,0,0.5,needs_human_review
JC-b06993b19ef580e3,,T7.07.03,教育机器人,1,2,0,0,0.5,needs_human_review
JC-2bbe146a7ad07ff1,,T1.03.03,力控与柔顺控制,1,6,0,0,0.5,needs_human_review
JC-2bbe146a7ad07ff1,,T1.05.02,强化学习,1,6,0,0,0.5,needs_human_review
JC-2bbe146a7ad07ff1,,T1.05.03,模仿学习,1,3,0,0,0.5,needs_human_review
JC-2bbe146a7ad07ff1,,T2.02.09,力觉感知,1,2,0,0,0.5,needs_human_review
JC-2bbe146a7ad07ff1,,T3.01.08,人形机器人(通用),1,6,0,0,0.5,needs_human_review
JC-2bbe146a7ad07ff1,,T3.05.04,电机与驱动,1,5,0,0,0.5,needs_human_review
JC-2bbe146a7ad07ff1,,T4.04.12,Sim-to-Real虚实迁移,1,5,0,0,0.5,needs_human_review
JC-93410fdbda74e7da,,T1.01.11,VLA端到端大模型,1,6,0,0,0.5,needs_human_review
JC-93410fdbda74e7da,,T1.03.12,运动控制(通用),1,5,0,0,0.5,needs_human_review
JC-93410fdbda74e7da,,T3.01.08,人形机器人(通用),1,6,0,0,0.5,needs_human_review
JC-b7a44824aca2e838,,T3.01.08,人形机器人(通用),1,6,0,0,0.5,needs_human_review
JC-b7a44824aca2e838,,T3.03.08,移动机器人(AMR/AGV),1,6,0,0,0.5,needs_human_review
JC-b7a44824aca2e838,,T3.04.02,灵巧手(多指),1,5,0,0,0.5,needs_human_review
JC-b7a44824aca2e838,,T3.07.02,轻量化材料,1,1,0,0,0.5,needs_human_review
JC-f51d1156f9c9bdb2,解决方案经理 · T3,T7.03.01,清洁机器人,1,3,0,0,0.5,needs_human_review
JC-570e17fd9a069fdb,,T1.03.12,运动控制(通用),1,5,0,0,0.5,needs_human_review
JC-570e17fd9a069fdb,,T2.02.09,力觉感知,1,2,0,0,0.5,needs_human_review
JC-570e17fd9a069fdb,,T3.01.08,人形机器人(通用),1,6,0,0,0.5,needs_human_review
JC-570e17fd9a069fdb,,T3.04.02,灵巧手(多指),1,5,0,0,0.5,needs_human_review
JC-570e17fd9a069fdb,,T3.05.02,关节驱动控制,1,6,0,0,0.5,needs_human_review
JC-570e17fd9a069fdb,,T3.05.04,电机与驱动,1,5,0,0,0.5,needs_human_review
JC-570e17fd9a069fdb,,T5.01.01,ROS,1,4,0,0,0.5,needs_human_review
JC-33d7a0cfa438d878,,T1.06.02,3D视觉感知,1,7,0,0,0.5,needs_human_review
JC-aad761a07edbaa42,,T4.01.04,数据集,1,3,0,0,0.5,needs_human_review
JC-660aedc8c291f314,,T3.03.08,移动机器人(AMR/AGV),1,6,0,0,0.5,needs_human_review
JC-660aedc8c291f314,,T7.01.08,智能制造与工业自动化,1,6,0,0,0.5,needs_human_review
JC-199a5f4c8dc4984d,,T5.01.01,ROS,1,4,0,0,0.5,needs_human_review
JC-e71700d83fb0109d,,T5.01.01,ROS,1,4,0,0,0.5,needs_human_review
JC-e71700d83fb0109d,,T7.08.01,无人机,1,6,0,0,0.5,needs_human_review
JC-76d7ba9859f8a647,,T3.05.04,电机与驱动,1,5,0,0,0.5,needs_human_review
JC-76d7ba9859f8a647,,T3.06.02,精密减速器,1,3,0,0,0.5,needs_human_review
JC-76d7ba9859f8a647,,T7.08.02,eVTOL飞行器,1,3,0,0,0.5,needs_human_review
JC-fef6957467a91059,,T1.03.12,运动控制(通用),1,5,0,0,0.5,needs_human_review
JC-fef6957467a91059,,T3.05.04,电机与驱动,1,5,0,0,0.5,needs_human_review
JC-fef6957467a91059,,T6.03.04,检测认证,1,0,0,0,0.5,needs_human_review
JC-28039c9037b71794,,T1.03.12,运动控制(通用),1,5,0,0,0.5,needs_human_review
JC-28039c9037b71794,,T3.03.07,服务机器人,1,5,0,0,0.5,needs_human_review
JC-28039c9037b71794,,T3.05.04,电机与驱动,1,5,0,0,0.5,needs_human_review
JC-28039c9037b71794,,T3.06.02,精密减速器,1,3,0,0,0.5,needs_human_review
JC-28039c9037b71794,,T5.01.01,ROS,1,4,0,0,0.5,needs_human_review
JC-28039c9037b71794,,T5.01.02,机器人操作系统,1,4,0,0,0.5,needs_human_review
JC-28039c9037b71794,,T6.01.06,人机交互(通用),1,5,0,0,0.5,needs_human_review
JC-8715e9263c0244eb,,T1.04.06,路径规划与轨迹,1,3,0,0,0.5,needs_human_review
JC-8715e9263c0244eb,,T2.02.09,力觉感知,1,2,0,0,0.5,needs_human_review
JC-8715e9263c0244eb,,T3.05.03,执行器,1,5,0,0,0.5,needs_human_review
JC-8715e9263c0244eb,,T3.05.04,电机与驱动,1,5,0,0,0.5,needs_human_review
JC-88a7a6341c914872,,T3.03.09,工业机械臂,1,5,0,0,0.5,needs_human_review
JC-88a7a6341c914872,,T3.04.03,末端执行器,1,3,0,0,0.5,needs_human_review
JC-b08fd1a3d7b7ac60,电机工程师 · T3,T2.01.01,激光雷达,1,2,0,0,0.5,needs_human_review
JC-864c7a834d8bd8cf,,T5.01.01,ROS,1,4,0,0,0.5,needs_human_review
JC-9dcf3f22c1bf42c9,软件测试工程师 · T5,T3.01.08,人形机器人(通用),1,6,0,0,0.5,needs_human_review
JC-c43bb3974f4f0b93,,T3.03.03,外骨骼机器人,1,5,0,0,0.5,needs_human_review
JC-c43bb3974f4f0b93,,T3.04.02,灵巧手(多指),1,5,0,0,0.5,needs_human_review
JC-c43bb3974f4f0b93,,T4.01.01,遥操作数据采集,1,3,0,0,0.5,needs_human_review
JC-9d78fcb7e98ff5d0,,T1.03.03,力控与柔顺控制,1,6,0,0,0.5,needs_human_review
JC-9d78fcb7e98ff5d0,,T1.03.05,双足行走与步态,1,5,0,0,0.5,needs_human_review
JC-9d78fcb7e98ff5d0,,T1.03.12,运动控制(通用),1,5,0,0,0.5,needs_human_review
JC-9d78fcb7e98ff5d0,,T2.01.01,激光雷达,1,2,0,0,0.5,needs_human_review
JC-9d78fcb7e98ff5d0,,T3.02.01,四足机器人,1,5,0,0,0.5,needs_human_review
JC-9d78fcb7e98ff5d0,,T4.01.01,遥操作数据采集,1,3,0,0,0.5,needs_human_review
JC-9d78fcb7e98ff5d0,,T4.03.05,仿真平台与工具链,1,2,0,0,0.5,needs_human_review
JC-9d78fcb7e98ff5d0,,T5.01.01,ROS,1,4,0,0,0.5,needs_human_review
JC-d87ec2a8cceec48b,,T3.08.03,嵌入式计算,1,2,0,0,0.5,needs_human_review
JC-427d0b81559b2ab6,,T3.03.08,移动机器人(AMR/AGV),1,6,0,0,0.5,needs_human_review
JC-427d0b81559b2ab6,,T3.03.09,工业机械臂,1,5,0,0,0.5,needs_human_review
JC-427d0b81559b2ab6,,T6.03.04,检测认证,1,0,0,0,0.5,needs_human_review
JC-427d0b81559b2ab6,,T7.01.08,智能制造与工业自动化,1,6,0,0,0.5,needs_human_review
JC-4448c0e86364874e,,T1.03.03,力控与柔顺控制,1,6,0,0,0.5,needs_human_review
JC-4448c0e86364874e,,T3.03.01,协作机器人,1,6,0,0,0.5,needs_human_review
JC-9e06a3a6d602abc2,,T1.03.12,运动控制(通用),1,5,0,0,0.5,needs_human_review
JC-9e06a3a6d602abc2,,T3.03.07,服务机器人,1,5,0,0,0.5,needs_human_review
JC-9e06a3a6d602abc2,,T3.03.09,工业机械臂,1,5,0,0,0.5,needs_human_review
JC-9e06a3a6d602abc2,,T6.01.06,人机交互(通用),1,5,0,0,0.5,needs_human_review
JC-60f4215d9193ef76,,T1.04.06,路径规划与轨迹,1,3,0,0,0.5,needs_human_review
JC-60f4215d9193ef76,,T3.01.08,人形机器人(通用),1,6,0,0,0.5,needs_human_review
JC-60f4215d9193ef76,,T3.03.08,移动机器人(AMR/AGV),1,6,0,0,0.5,needs_human_review
JC-1bc79d48b36b2853,,T2.02.01,六维力传感器,1,4,0,0,0.5,needs_human_review
JC-1bc79d48b36b2853,,T6.03.04,检测认证,1,0,0,0,0.5,needs_human_review
JC-4fcbb45c5d4f64c1,电机驱动硬件工程师 · T3,T3.05.04,电机与驱动,1,5,0,0,0.5,needs_human_review
JC-0b7157896262446d,大模型预训练研究员 · T1,T1.05.02,强化学习,1,6,0,0,0.5,needs_human_review
JC-46dd4f194f81dea8,,T1.03.12,运动控制(通用),1,5,0,0,0.5,needs_human_review
JC-46dd4f194f81dea8,,T5.01.01,ROS,1,4,0,0,0.5,needs_human_review
JC-93d51309c20dbf74,,T1.04.01,SLAM,1,6,0,0,0.5,needs_human_review
JC-93d51309c20dbf74,,T3.01.08,人形机器人(通用),1,6,0,0,0.5,needs_human_review
JC-93d51309c20dbf74,,T3.08.04,算力硬件,1,2,0,0,0.5,needs_human_review
JC-93d51309c20dbf74,,T5.01.01,ROS,1,4,0,0,0.5,needs_human_review
JC-8b4ac2cc1729b5b8,,T3.02.01,四足机器人,1,5,0,0,0.5,needs_human_review
JC-8b4ac2cc1729b5b8,,T3.02.02,轮足机器人,1,3,0,0,0.5,needs_human_review
JC-8b4ac2cc1729b5b8,,T4.04.12,Sim-to-Real虚实迁移,1,5,0,0,0.5,needs_human_review
JC-8b4ac2cc1729b5b8,,T5.01.01,ROS,1,4,0,0,0.5,needs_human_review
JC-2afa19f1a52c22de,,T4.01.04,数据集,1,3,0,0,0.5,needs_human_review
JC-593362d2b351caca,,T1.01.11,VLA端到端大模型,1,6,0,0,0.5,needs_human_review
JC-593362d2b351caca,,T1.05.02,强化学习,1,6,0,0,0.5,needs_human_review
JC-593362d2b351caca,,T1.05.03,模仿学习,1,3,0,0,0.5,needs_human_review
JC-593362d2b351caca,,T3.01.08,人形机器人(通用),1,6,0,0,0.5,needs_human_review
JC-593362d2b351caca,,T4.04.12,Sim-to-Real虚实迁移,1,5,0,0,0.5,needs_human_review
JC-593362d2b351caca,,T5.04.02,云边端协同,1,1,0,0,0.5,needs_human_review
JC-5327993e8b69deff,,T2.01.01,激光雷达,1,2,0,0,0.5,needs_human_review
JC-5327993e8b69deff,,T4.02.01,合成数据,1,3,0,0,0.5,needs_human_review
JC-5327993e8b69deff,,T7.06.05,空间智能与空间机器人,1,4,0,0,0.5,needs_human_review
JC-794fd03000c5f6c0,,T3.01.08,人形机器人(通用),1,6,0,0,0.5,needs_human_review
JC-284075dcfc7db2c5,数据治理专家 · T4,T1.01.11,VLA端到端大模型,1,6,0,0,0.5,needs_human_review
JC-df1d59de20c92193,遥操算法工程师 · T4,T1.01.11,VLA端到端大模型,1,6,0,0,0.5,needs_human_review
JC-df1d59de20c92193,遥操算法工程师 · T4,T1.05.03,模仿学习,1,3,0,0,0.5,needs_human_review
JC-df1d59de20c92193,遥操算法工程师 · T4,T5.01.01,ROS,1,4,0,0,0.5,needs_human_review
JC-692f0e4bf28ffeab,,T1.04.01,SLAM,1,6,0,0,0.5,needs_human_review
JC-692f0e4bf28ffeab,,T5.04.02,云边端协同,1,1,0,0,0.5,needs_human_review
JC-2afa19f1a52c22de,,T1.05.03,模仿学习,1,3,0,0,0.5,needs_human_review
JC-281fdeb927d61bfb,,T4.01.01,遥操作数据采集,1,3,0,0,0.5,needs_human_review
JC-281fdeb927d61bfb,,T5.01.01,ROS,1,4,0,0,0.5,needs_human_review
JC-281fdeb927d61bfb,,T5.01.02,机器人操作系统,1,4,0,0,0.5,needs_human_review
JC-281fdeb927d61bfb,,T6.01.06,人机交互(通用),1,5,0,0,0.5,needs_human_review
JC-96e9b62706812559,高级产品经理 · T6,T1.05.02,强化学习,1,6,0,0,0.5,needs_human_review
JC-b42fee9c1b97ffc5,,T1.03.12,运动控制(通用),1,5,0,0,0.5,needs_human_review
JC-b42fee9c1b97ffc5,,T1.09.05,灵巧操作,1,5,0,0,0.5,needs_human_review
JC-b42fee9c1b97ffc5,,T7.01.04,汽车制造,1,4,0,0,0.5,needs_human_review
JC-4a93bb862a43a0b1,,T3.03.04,并联机器人,1,3,0,0,0.5,needs_human_review
JC-adc9c50c1591ec82,,T1.06.10,感知认知(通用),1,4,0,0,0.5,needs_human_review
JC-adc9c50c1591ec82,,T2.02.05,触觉传感器,1,4,0,0,0.5,needs_human_review
JC-adc9c50c1591ec82,,T4.01.05,数据采集设备与工具链,1,3,0,0,0.5,needs_human_review
JC-adc9c50c1591ec82,,T5.04.02,云边端协同,1,1,0,0,0.5,needs_human_review
JC-76d7ba9859f8a647,,T2.01.01,激光雷达,1,2,0,0,0.5,needs_human_review
JC-95f853e46e26eeef,关节模组工程师 · T3,T3.04.02,灵巧手(多指),1,5,0,0,0.5,needs_human_review
JC-2ec10a3e5269ad9c,,T3.04.02,灵巧手(多指),1,5,0,0,0.5,needs_human_review
JC-2ec10a3e5269ad9c,,T7.04.02,康复机器人,1,5,0,0,0.5,needs_human_review
JC-8b4ac2cc1729b5b8,,T1.04.08,具身智能导航,1,6,0,0,0.5,needs_human_review
JC-8b4ac2cc1729b5b8,,T1.06.10,感知认知(通用),1,4,0,0,0.5,needs_human_review
JC-8b4ac2cc1729b5b8,,T4.03.05,仿真平台与工具链,1,2,0,0,0.5,needs_human_review
JC-6bb165d32bfdd067,大模型算法工程师 · T1,T1.01.05,具身推理机制,1,5,0,0,0.5,needs_human_review
JC-fe64a7fd4383c7f8,,T1.03.03,力控与柔顺控制,1,6,0,0,0.5,needs_human_review
JC-fe64a7fd4383c7f8,,T3.01.08,人形机器人(通用),1,6,0,0,0.5,needs_human_review
JC-fe64a7fd4383c7f8,,T3.05.01,一体化关节模组,1,5,0,0,0.5,needs_human_review
JC-fe64a7fd4383c7f8,,T3.05.04,电机与驱动,1,5,0,0,0.5,needs_human_review
JC-dc03e9b5b305262a,嵌入式软件开发 · T3,T3.05.04,电机与驱动,1,5,0,0,0.5,needs_human_review
JC-f20e32ab9d21a3be,减速器 · T3,T3.05.03,执行器,1,5,0,0,0.5,needs_human_review
JC-f20e32ab9d21a3be,减速器 · T3,T3.06.01,谐波减速器,1,2,0,0,0.5,needs_human_review
JC-0457828c46f34a65,,T3.03.09,工业机械臂,1,5,0,0,0.5,needs_human_review
JC-0457828c46f34a65,,T7.01.04,汽车制造,1,4,0,0,0.5,needs_human_review
JC-f04d1ce33a5b9736,具身智能算法工程师 · T1,T4.01.01,遥操作数据采集,1,3,0,0,0.5,needs_human_review
JC-f04d1ce33a5b9736,具身智能算法工程师 · T1,T6.01.06,人机交互(通用),1,5,0,0,0.5,needs_human_review
JC-f0f422ec63385cef,,T1.03.12,运动控制(通用),1,5,0,0,0.5,needs_human_review
JC-f0f422ec63385cef,,T3.01.08,人形机器人(通用),1,6,0,0,0.5,needs_human_review
JC-f0f422ec63385cef,,T3.05.04,电机与驱动,1,5,0,0,0.5,needs_human_review
JC-f0f422ec63385cef,,T3.08.02,域控制器,1,2,0,0,0.5,needs_human_review
JC-bb8fd9b512982194,,T2.02.09,力觉感知,1,2,0,0,0.5,needs_human_review
JC-d6d587275f8577b6,,T3.01.05,人形机器人整机与商业化,1,5,0,0,0.5,needs_human_review
JC-d6d587275f8577b6,,T3.01.08,人形机器人(通用),1,6,0,0,0.5,needs_human_review
JC-d6d587275f8577b6,,T3.03.03,外骨骼机器人,1,5,0,0,0.5,needs_human_review
JC-d6d587275f8577b6,,T3.05.01,一体化关节模组,1,5,0,0,0.5,needs_human_review
JC-d6d587275f8577b6,,T3.05.03,执行器,1,5,0,0,0.5,needs_human_review
JC-d6d587275f8577b6,,T3.05.04,电机与驱动,1,5,0,0,0.5,needs_human_review
JC-88a7a6341c914872,,T3.03.08,移动机器人(AMR/AGV),1,6,0,0,0.5,needs_human_review
JC-88a7a6341c914872,,T3.08.03,嵌入式计算,1,2,0,0,0.5,needs_human_review
JC-88a7a6341c914872,,T5.01.01,ROS,1,4,0,0,0.5,needs_human_review
JC-88a7a6341c914872,,T5.01.02,机器人操作系统,1,4,0,0,0.5,needs_human_review
JC-d609e7dcbdb38d1e,大客户项目经理-机器人以及自动驾驶方向 · T2,T3.01.08,人形机器人(通用),1,6,0,0,0.5,needs_human_review
JC-5818d6b94f579245,,T3.01.08,人形机器人(通用),1,6,0,0,0.5,needs_human_review
JC-579c82aeac558904,,T1.01.11,VLA端到端大模型,1,6,0,0,0.5,needs_human_review
JC-579c82aeac558904,,T3.01.08,人形机器人(通用),1,6,0,0,0.5,needs_human_review
JC-579c82aeac558904,,T4.01.01,遥操作数据采集,1,3,0,0,0.5,needs_human_review
JC-579c82aeac558904,,T4.02.01,合成数据,1,3,0,0,0.5,needs_human_review
JC-8261057cee240f51,机器人全身规划算法工程师 · T1,T3.05.04,电机与驱动,1,5,0,0,0.5,needs_human_review
JC-63652d4ee3701b06,,T1.03.12,运动控制(通用),1,5,0,0,0.5,needs_human_review
JC-63652d4ee3701b06,,T3.03.09,工业机械臂,1,5,0,0,0.5,needs_human_review
JC-63652d4ee3701b06,,T7.08.01,无人机,1,6,0,0,0.5,needs_human_review
JC-26069d8853839fc9,,T1.02.10,世界模型架构,1,3,0,0,0.5,needs_human_review
JC-26069d8853839fc9,,T6.01.06,人机交互(通用),1,5,0,0,0.5,needs_human_review
JC-c65c70ba0655c2b4,,T2.01.01,激光雷达,1,2,0,0,0.5,needs_human_review
JC-c65c70ba0655c2b4,,T5.01.01,ROS,1,4,0,0,0.5,needs_human_review
JC-c65c70ba0655c2b4,,T5.04.01,算力基础设施,1,2,0,0,0.5,needs_human_review
JC-2c4df0eda62981de,,T1.01.11,VLA端到端大模型,1,6,0,0,0.5,needs_human_review
JC-2c4df0eda62981de,,T1.03.12,运动控制(通用),1,5,0,0,0.5,needs_human_review
JC-2c4df0eda62981de,,T1.04.01,SLAM,1,6,0,0,0.5,needs_human_review
JC-2c4df0eda62981de,,T2.01.01,激光雷达,1,2,0,0,0.5,needs_human_review
JC-2c4df0eda62981de,,T2.02.07,机器视觉,1,4,0,0,0.5,needs_human_review
JC-2c4df0eda62981de,,T3.05.03,执行器,1,5,0,0,0.5,needs_human_review
JC-2c4df0eda62981de,,T3.08.04,算力硬件,1,2,0,0,0.5,needs_human_review
JC-694c91bac2ecda6b,,T3.01.08,人形机器人(通用),1,6,0,0,0.5,needs_human_review
JC-490bfd6f1020b2fb,,T2.02.01,六维力传感器,1,4,0,0,0.5,needs_human_review
